# Logfile created on 2026-03-31 18:27:58 +0200 by logger.rb/v1.5.3
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : smos_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : graphpad_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : polimide_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : polimide_pin has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_pin has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_esd has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_diode has 537 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_tsv has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_iprobe has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_diffprb has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_pillar has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_sbump has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_otp has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_pdiode has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_mom has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : recog_pcm has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : colopen_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : graphmetal1_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : graphmetal1_filler has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmetal1_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmetal1_slit has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmetal1_opc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmet1l_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmet1l_filler has 0 polygons
